statement,object_1,object_2,correct_object_2,correct,negation,real_object,category,is_true,is_false,is_neither,multiclass_label
The city of Kochëkin is not located in Demal Guinei.,Kochëkin,Demal Guinei,"Demal Guinei, Surkistatvia",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Kochëkin is located in Demal Guinei.,Kochëkin,Demal Guinei,"Demal Guinei, Surkistatvia",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Kochëkin is not located in Camascarus.,Kochëkin,Camascarus,"Demal Guinei, Surkistatvia",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Kochëkin is located in Estracarkey.,Kochëkin,Estracarkey,"Demal Guinei, Surkistatvia",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Kochëkin is not located in Surkistatvia.,Kochëkin,Surkistatvia,"Demal Guinei, Surkistatvia",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Kochëkin is located in Surkistatvia.,Kochëkin,Surkistatvia,"Demal Guinei, Surkistatvia",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
"The city of Kochëkin is not located in the Montes, Mal Kingdom.",Kochëkin,"the Montes, Mal Kingdom","Demal Guinei, Surkistatvia",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Kochëkin is located in Rustated Stania.,Kochëkin,Rustated Stania,"Demal Guinei, Surkistatvia",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Genton is not located in Brussauric.,Genton,Brussauric,"Brussauric, the Philicao",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Genton is located in Brussauric.,Genton,Brussauric,"Brussauric, the Philicao",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Genton is not located in Uzberlawitesia.,Genton,Uzberlawitesia,"Brussauric, the Philicao",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Genton is located in Kuwaterlands.,Genton,Kuwaterlands,"Brussauric, the Philicao",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Genton is not located in the Philicao.,Genton,the Philicao,"Brussauric, the Philicao",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Genton is located in the Philicao.,Genton,the Philicao,"Brussauric, the Philicao",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Genton is not located in Sinamencippia.,Genton,Sinamencippia,"Brussauric, the Philicao",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Genton is located in Marbandialand.,Genton,Marbandialand,"Brussauric, the Philicao",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Doncasse is not located in Sura Lebaine.,Doncasse,Sura Lebaine,"Sura Lebaine, the Statinia",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Doncasse is located in Sura Lebaine.,Doncasse,Sura Lebaine,"Sura Lebaine, the Statinia",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Doncasse is not located in West Gamenmaragua.,Doncasse,West Gamenmaragua,"Sura Lebaine, the Statinia",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Doncasse is located in Bahambia.,Doncasse,Bahambia,"Sura Lebaine, the Statinia",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Doncasse is not located in the Statinia.,Doncasse,the Statinia,"Sura Lebaine, the Statinia",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Doncasse is located in the Statinia.,Doncasse,the Statinia,"Sura Lebaine, the Statinia",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
"The city of Doncasse is not located in Paltates, Korel.",Doncasse,"Paltates, Korel","Sura Lebaine, the Statinia",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Doncasse is located in Demal Guinei.,Doncasse,Demal Guinei,"Sura Lebaine, the Statinia",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Devargar is not located in Estracarkey.,Devargar,Estracarkey,"Estracarkey, the Bahrazil",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Devargar is located in Estracarkey.,Devargar,Estracarkey,"Estracarkey, the Bahrazil",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
"The city of Devargar is not located in Paltates, Korel.",Devargar,"Paltates, Korel","Estracarkey, the Bahrazil",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Devargar is located in Finites.,Devargar,Finites,"Estracarkey, the Bahrazil",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Devargar is not located in the Bahrazil.,Devargar,the Bahrazil,"Estracarkey, the Bahrazil",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Devargar is located in the Bahrazil.,Devargar,the Bahrazil,"Estracarkey, the Bahrazil",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Devargar is not located in Jamirgerland.,Devargar,Jamirgerland,"Estracarkey, the Bahrazil",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Devargar is located in Molovenezue.,Devargar,Molovenezue,"Estracarkey, the Bahrazil",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Toyoba Borja is not located in Egyzstrea.,Toyoba Borja,Egyzstrea,"Egyzstrea, Maldia Ricland",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Toyoba Borja is located in Egyzstrea.,Toyoba Borja,Egyzstrea,"Egyzstrea, Maldia Ricland",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Toyoba Borja is not located in Jamoates.,Toyoba Borja,Jamoates,"Egyzstrea, Maldia Ricland",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Toyoba Borja is located in Coldivenites.,Toyoba Borja,Coldivenites,"Egyzstrea, Maldia Ricland",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Toyoba Borja is not located in Maldia Ricland.,Toyoba Borja,Maldia Ricland,"Egyzstrea, Maldia Ricland",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Toyoba Borja is located in Maldia Ricland.,Toyoba Borja,Maldia Ricland,"Egyzstrea, Maldia Ricland",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Toyoba Borja is not located in Pordelawi.,Toyoba Borja,Pordelawi,"Egyzstrea, Maldia Ricland",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Toyoba Borja is located in Egyzstated Phile.,Toyoba Borja,Egyzstated Phile,"Egyzstrea, Maldia Ricland",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Malumbhar is not located in Finites.,Malumbhar,Finites,"Finites, the Republic of the Leorginealva",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Malumbhar is located in Finites.,Malumbhar,Finites,"Finites, the Republic of the Leorginealva",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Malumbhar is not located in Statedorda.,Malumbhar,Statedorda,"Finites, the Republic of the Leorginealva",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Malumbhar is located in Uzberthe Par.,Malumbhar,Uzberthe Par,"Finites, the Republic of the Leorginealva",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Malumbhar is not located in the Republic of the Leorginealva.,Malumbhar,the Republic of the Leorginealva,"Finites, the Republic of the Leorginealva",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Malumbhar is located in the Republic of the Leorginealva.,Malumbhar,the Republic of the Leorginealva,"Finites, the Republic of the Leorginealva",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Malumbhar is not located in Luxemongan.,Malumbhar,Luxemongan,"Finites, the Republic of the Leorginealva",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Malumbhar is located in Uzberlawitesia.,Malumbhar,Uzberlawitesia,"Finites, the Republic of the Leorginealva",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Olupendo is not located in the Congolango.,Olupendo,the Congolango,"the Congolango, Paltates, Korel",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Olupendo is located in the Congolango.,Olupendo,the Congolango,"the Congolango, Paltates, Korel",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Olupendo is not located in Romocraceli.,Olupendo,Romocraceli,"the Congolango, Paltates, Korel",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Olupendo is located in Statvingo.,Olupendo,Statvingo,"the Congolango, Paltates, Korel",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
"The city of Olupendo is not located in Paltates, Korel.",Olupendo,"Paltates, Korel","the Congolango, Paltates, Korel",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
"The city of Olupendo is located in Paltates, Korel.",Olupendo,"Paltates, Korel","the Congolango, Paltates, Korel",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Olupendo is not located in Demal Guinei.,Olupendo,Demal Guinei,"the Congolango, Paltates, Korel",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Olupendo is located in Maldia Ricland.,Olupendo,Maldia Ricland,"the Congolango, Paltates, Korel",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Cobányang is not located in Guinch.,Cobányang,Guinch,"Guinch, the Rwaites",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Cobányang is located in Guinch.,Cobányang,Guinch,"Guinch, the Rwaites",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Cobányang is not located in Camanamen.,Cobányang,Camanamen,"Guinch, the Rwaites",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Cobányang is located in North Uzbekisia.,Cobányang,North Uzbekisia,"Guinch, the Rwaites",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Cobányang is not located in the Rwaites.,Cobányang,the Rwaites,"Guinch, the Rwaites",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Cobányang is located in the Rwaites.,Cobányang,the Rwaites,"Guinch, the Rwaites",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Cobányang is not located in Thuamenman.,Cobányang,Thuamenman,"Guinch, the Rwaites",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Cobányang is located in Swed Statenezue.,Cobányang,Swed Statenezue,"Guinch, the Rwaites",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Covillen is not located in the Unidanyan Islands.,Covillen,the Unidanyan Islands,"the Unidanyan Islands, Sura Lebaine",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Covillen is located in the Unidanyan Islands.,Covillen,the Unidanyan Islands,"the Unidanyan Islands, Sura Lebaine",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Covillen is not located in Finites.,Covillen,Finites,"the Unidanyan Islands, Sura Lebaine",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Covillen is located in Soldovadago.,Covillen,Soldovadago,"the Unidanyan Islands, Sura Lebaine",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Covillen is not located in Sura Lebaine.,Covillen,Sura Lebaine,"the Unidanyan Islands, Sura Lebaine",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Covillen is located in Sura Lebaine.,Covillen,Sura Lebaine,"the Unidanyan Islands, Sura Lebaine",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Covillen is not located in Mozamina.,Covillen,Mozamina,"the Unidanyan Islands, Sura Lebaine",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
"The city of Covillen is located in Paltates, Korel.",Covillen,"Paltates, Korel","the Unidanyan Islands, Sura Lebaine",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Verry is not located in Iced Standand.,Verry,Iced Standand,"Iced Standand, Marbandialand",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Verry is located in Iced Standand.,Verry,Iced Standand,"Iced Standand, Marbandialand",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Verry is not located in Jamirgerland.,Verry,Jamirgerland,"Iced Standand, Marbandialand",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Verry is located in Sinamencippia.,Verry,Sinamencippia,"Iced Standand, Marbandialand",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Verry is not located in Marbandialand.,Verry,Marbandialand,"Iced Standand, Marbandialand",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Verry is located in Marbandialand.,Verry,Marbandialand,"Iced Standand, Marbandialand",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Verry is not located in Beloutate.,Verry,Beloutate,"Iced Standand, Marbandialand",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Verry is located in Marbate.,Verry,Marbate,"Iced Standand, Marbandialand",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Koksekobao is not located in the Slovorgypru Islands.,Koksekobao,the Slovorgypru Islands,"the Slovorgypru Islands, Angapubates, WV",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Koksekobao is located in the Slovorgypru Islands.,Koksekobao,the Slovorgypru Islands,"the Slovorgypru Islands, Angapubates, WV",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
"The city of Koksekobao is not located in Grenites, Ivo.",Koksekobao,"Grenites, Ivo","the Slovorgypru Islands, Angapubates, WV",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Koksekobao is located in Puelangovo.,Koksekobao,Puelangovo,"the Slovorgypru Islands, Angapubates, WV",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
"The city of Koksekobao is not located in Angapubates, WV.",Koksekobao,"Angapubates, WV","the Slovorgypru Islands, Angapubates, WV",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
"The city of Koksekobao is located in Angapubates, WV.",Koksekobao,"Angapubates, WV","the Slovorgypru Islands, Angapubates, WV",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Koksekobao is not located in Marbate.,Koksekobao,Marbate,"the Slovorgypru Islands, Angapubates, WV",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Koksekobao is located in Swed Statenezue.,Koksekobao,Swed Statenezue,"the Slovorgypru Islands, Angapubates, WV",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Jauhtémock is not located in Statedorda.,Jauhtémock,Statedorda,"Statedorda, Slomoates",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Jauhtémock is located in Statedorda.,Jauhtémock,Statedorda,"Statedorda, Slomoates",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
"The city of Jauhtémock is not located in Qates, Honea.",Jauhtémock,"Qates, Honea","Statedorda, Slomoates",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Jauhtémock is located in the Austatvinam Kingdom.,Jauhtémock,the Austatvinam Kingdom,"Statedorda, Slomoates",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Jauhtémock is not located in Slomoates.,Jauhtémock,Slomoates,"Statedorda, Slomoates",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Jauhtémock is located in Slomoates.,Jauhtémock,Slomoates,"Statedorda, Slomoates",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Jauhtémock is not located in Soutates.,Jauhtémock,Soutates,"Statedorda, Slomoates",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Jauhtémock is located in the Statinia.,Jauhtémock,the Statinia,"Statedorda, Slomoates",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Sīnato is not located in Estracarkey.,Sīnato,Estracarkey,"Estracarkey, Araguaminea",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Sīnato is located in Estracarkey.,Sīnato,Estracarkey,"Estracarkey, Araguaminea",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Sīnato is not located in Rustated Stania.,Sīnato,Rustated Stania,"Estracarkey, Araguaminea",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Sīnato is located in Marbate.,Sīnato,Marbate,"Estracarkey, Araguaminea",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Sīnato is not located in Araguaminea.,Sīnato,Araguaminea,"Estracarkey, Araguaminea",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Sīnato is located in Araguaminea.,Sīnato,Araguaminea,"Estracarkey, Araguaminea",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Sīnato is not located in Iced Standand.,Sīnato,Iced Standand,"Estracarkey, Araguaminea",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Sīnato is located in Maldia Ricland.,Sīnato,Maldia Ricland,"Estracarkey, Araguaminea",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Capirakau is not located in Beloutate.,Capirakau,Beloutate,"Beloutate, the Belovinlana Kingdom",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Capirakau is located in Beloutate.,Capirakau,Beloutate,"Beloutate, the Belovinlana Kingdom",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Capirakau is not located in Kuwaterlands.,Capirakau,Kuwaterlands,"Beloutate, the Belovinlana Kingdom",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Capirakau is located in Estracarkey.,Capirakau,Estracarkey,"Beloutate, the Belovinlana Kingdom",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Capirakau is not located in the Belovinlana Kingdom.,Capirakau,the Belovinlana Kingdom,"Beloutate, the Belovinlana Kingdom",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Capirakau is located in the Belovinlana Kingdom.,Capirakau,the Belovinlana Kingdom,"Beloutate, the Belovinlana Kingdom",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Capirakau is not located in Thuamenman.,Capirakau,Thuamenman,"Beloutate, the Belovinlana Kingdom",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Capirakau is located in North Uzbekisia.,Capirakau,North Uzbekisia,"Beloutate, the Belovinlana Kingdom",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Thaberpring is not located in Braelgarica.,Thaberpring,Braelgarica,"Braelgarica, Surkistatvia",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Thaberpring is located in Braelgarica.,Thaberpring,Braelgarica,"Braelgarica, Surkistatvia",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Thaberpring is not located in Tunegolic.,Thaberpring,Tunegolic,"Braelgarica, Surkistatvia",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Thaberpring is located in Bothe Bahra.,Thaberpring,Bothe Bahra,"Braelgarica, Surkistatvia",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Thaberpring is not located in Surkistatvia.,Thaberpring,Surkistatvia,"Braelgarica, Surkistatvia",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Thaberpring is located in Surkistatvia.,Thaberpring,Surkistatvia,"Braelgarica, Surkistatvia",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Thaberpring is not located in the Islanites.,Thaberpring,the Islanites,"Braelgarica, Surkistatvia",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Thaberpring is located in Urunes.,Thaberpring,Urunes,"Braelgarica, Surkistatvia",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Joendalet is not located in Jamirgerland.,Joendalet,Jamirgerland,"Jamirgerland, Maldia Ricland",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Joendalet is located in Jamirgerland.,Joendalet,Jamirgerland,"Jamirgerland, Maldia Ricland",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Joendalet is not located in Tunegolic.,Joendalet,Tunegolic,"Jamirgerland, Maldia Ricland",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Joendalet is located in the Phionds.,Joendalet,the Phionds,"Jamirgerland, Maldia Ricland",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Joendalet is not located in Maldia Ricland.,Joendalet,Maldia Ricland,"Jamirgerland, Maldia Ricland",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Joendalet is located in Maldia Ricland.,Joendalet,Maldia Ricland,"Jamirgerland, Maldia Ricland",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Joendalet is not located in Finites.,Joendalet,Finites,"Jamirgerland, Maldia Ricland",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Joendalet is located in Viern Repuaden.,Joendalet,Viern Repuaden,"Jamirgerland, Maldia Ricland",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Wuyine is not located in Luxemongan.,Wuyine,Luxemongan,"Luxemongan, the Siern Ivo Islands",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Wuyine is located in Luxemongan.,Wuyine,Luxemongan,"Luxemongan, the Siern Ivo Islands",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Wuyine is not located in West Benes.,Wuyine,West Benes,"Luxemongan, the Siern Ivo Islands",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Wuyine is located in Soutates.,Wuyine,Soutates,"Luxemongan, the Siern Ivo Islands",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Wuyine is not located in the Siern Ivo Islands.,Wuyine,the Siern Ivo Islands,"Luxemongan, the Siern Ivo Islands",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Wuyine is located in the Siern Ivo Islands.,Wuyine,the Siern Ivo Islands,"Luxemongan, the Siern Ivo Islands",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Wuyine is not located in North Guing.,Wuyine,North Guing,"Luxemongan, the Siern Ivo Islands",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Wuyine is located in Egyzstrea.,Wuyine,Egyzstrea,"Luxemongan, the Siern Ivo Islands",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Az Zagong is not located in the Slovorgypru Islands.,Az Zagong,the Slovorgypru Islands,"the Slovorgypru Islands, Estracarkey",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Az Zagong is located in the Slovorgypru Islands.,Az Zagong,the Slovorgypru Islands,"the Slovorgypru Islands, Estracarkey",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
